105500.00000,1.80800,52.00000,1898.00000,421.00000,1102.00000,397.00000,37.85000,-122.28000
108900.00000,1.64240,50.00000,2082.00000,492.00000,1131.00000,473.00000,37.84000,-122.28000
132000.00000,1.68750,52.00000,729.00000,160.00000,395.00000,155.00000,37.84000,-122.28000
122300.00000,1.92740,49.00000,1916.00000,447.00000,863.00000,378.00000,37.84000,-122.28000
115200.00000,1.96150,52.00000,2153.00000,481.00000,1168.00000,441.00000,37.84000,-122.28000
110400.00000,1.79690,48.00000,1922.00000,409.00000,1026.00000,335.00000,37.84000,-122.27000
104900.00000,1.37500,49.00000,1655.00000,366.00000,754.00000,329.00000,37.83000,-122.27000
109700.00000,2.73030,51.00000,2665.00000,574.00000,1258.00000,536.00000,37.83000,-122.27000
97200.00000,1.48610,49.00000,1215.00000,282.00000,570.00000,264.00000,37.83000,-122.27000
104500.00000,1.09720,48.00000,1798.00000,432.00000,987.00000,374.00000,37.83000,-122.27000
103900.00000,1.41030,52.00000,1511.00000,390.00000,901.00000,403.00000,37.83000,-122.28000
191400.00000,3.48000,52.00000,1470.00000,330.00000,689.00000,309.00000,37.83000,-122.26000
176000.00000,2.58980,52.00000,2432.00000,715.00000,1377.00000,696.00000,37.83000,-122.26000
155400.00000,2.09780,52.00000,1665.00000,419.00000,946.00000,395.00000,37.83000,-122.26000
150000.00000,1.28520,51.00000,936.00000,311.00000,517.00000,249.00000,37.83000,-122.26000
118800.00000,1.02500,49.00000,713.00000,202.00000,462.00000,189.00000,37.84000,-122.26000
188800.00000,3.96430,52.00000,950.00000,202.00000,467.00000,198.00000,37.84000,-122.26000
184400.00000,3.01250,52.00000,1443.00000,311.00000,660.00000,292.00000,37.83000,-122.26000
182300.00000,2.67680,52.00000,1656.00000,420.00000,718.00000,382.00000,37.83000,-122.26000
142500.00000,2.02600,50.00000,1125.00000,322.00000,616.00000,304.00000,37.83000,-122.26000
137500.00000,1.73480,43.00000,1007.00000,312.00000,558.00000,253.00000,37.82000,-122.27000
187500.00000,0.95060,40.00000,624.00000,195.00000,423.00000,160.00000,37.82000,-122.26000
112500.00000,1.77500,40.00000,946.00000,375.00000,700.00000,352.00000,37.82000,-122.27000
171900.00000,0.92180,21.00000,896.00000,453.00000,735.00000,438.00000,37.82000,-122.27000
93800.00000,1.50450,43.00000,1868.00000,456.00000,1061.00000,407.00000,37.82000,-122.27000
97500.00000,1.11080,41.00000,3221.00000,853.00000,1959.00000,720.00000,37.82000,-122.27000
104200.00000,1.24750,52.00000,1630.00000,456.00000,1162.00000,400.00000,37.82000,-122.27000
87500.00000,1.60980,52.00000,1170.00000,235.00000,701.00000,233.00000,37.82000,-122.28000
83100.00000,1.41130,52.00000,945.00000,243.00000,576.00000,220.00000,37.82000,-122.28000
87500.00000,1.50570,52.00000,1238.00000,288.00000,622.00000,259.00000,37.82000,-122.28000
85300.00000,0.81720,52.00000,1489.00000,335.00000,728.00000,244.00000,37.82000,-122.28000
80300.00000,1.21710,52.00000,1387.00000,341.00000,1074.00000,304.00000,37.82000,-122.28000
60000.00000,2.56250,2.00000,158.00000,43.00000,94.00000,57.00000,37.82000,-122.29000
75700.00000,3.39290,52.00000,1121.00000,211.00000,554.00000,187.00000,37.83000,-122.29000
75000.00000,6.11830,49.00000,135.00000,29.00000,86.00000,23.00000,37.82000,-122.29000
86100.00000,0.90110,50.00000,760.00000,190.00000,377.00000,122.00000,37.81000,-122.29000
76100.00000,1.19100,52.00000,1224.00000,237.00000,521.00000,159.00000,37.81000,-122.30000
73500.00000,2.59380,48.00000,828.00000,182.00000,392.00000,133.00000,37.81000,-122.30000
78400.00000,1.16670,52.00000,1010.00000,209.00000,604.00000,187.00000,37.81000,-122.30000
84400.00000,0.80560,48.00000,1455.00000,354.00000,788.00000,332.00000,37.81000,-122.30000
81300.00000,2.60940,52.00000,1027.00000,244.00000,492.00000,147.00000,37.80000,-122.29000
85000.00000,1.85160,52.00000,572.00000,109.00000,274.00000,82.00000,37.81000,-122.30000
129200.00000,0.98020,46.00000,2801.00000,644.00000,1823.00000,611.00000,37.81000,-122.29000
82500.00000,1.77190,26.00000,768.00000,152.00000,392.00000,127.00000,37.81000,-122.29000
95200.00000,0.72860,46.00000,935.00000,297.00000,582.00000,277.00000,37.81000,-122.29000
75000.00000,1.75000,49.00000,844.00000,204.00000,560.00000,152.00000,37.81000,-122.29000
67500.00000,0.49990,46.00000,12.00000,4.00000,18.00000,7.00000,37.81000,-122.29000
137500.00000,2.48300,20.00000,835.00000,161.00000,290.00000,133.00000,37.81000,-122.29000
177500.00000,0.92410,17.00000,1237.00000,462.00000,762.00000,439.00000,37.81000,-122.28000
102100.00000,2.44640,36.00000,2914.00000,562.00000,1236.00000,509.00000,37.81000,-122.28000
108300.00000,1.11110,19.00000,1207.00000,243.00000,721.00000,207.00000,37.81000,-122.28000
112500.00000,0.80260,23.00000,1745.00000,374.00000,1054.00000,325.00000,37.81000,-122.29000
131300.00000,2.01140,38.00000,684.00000,176.00000,344.00000,155.00000,37.80000,-122.28000
162500.00000,1.50000,17.00000,924.00000,289.00000,609.00000,289.00000,37.81000,-122.28000
112500.00000,1.16670,52.00000,210.00000,56.00000,183.00000,56.00000,37.81000,-122.27000
112500.00000,1.52080,52.00000,340.00000,97.00000,200.00000,87.00000,37.81000,-122.28000
137500.00000,0.80750,52.00000,386.00000,164.00000,346.00000,155.00000,37.81000,-122.28000
118800.00000,1.80880,35.00000,948.00000,184.00000,467.00000,169.00000,37.81000,-122.28000
98200.00000,2.40830,52.00000,773.00000,143.00000,377.00000,115.00000,37.81000,-122.28000
118800.00000,0.97700,40.00000,880.00000,451.00000,582.00000,380.00000,37.81000,-122.27000
162500.00000,0.76000,10.00000,875.00000,348.00000,546.00000,330.00000,37.81000,-122.27000
137500.00000,0.97220,10.00000,105.00000,42.00000,125.00000,39.00000,37.80000,-122.27000
500001.00000,1.24340,52.00000,249.00000,78.00000,396.00000,85.00000,37.80000,-122.27000
162500.00000,2.09380,16.00000,994.00000,392.00000,800.00000,362.00000,37.80000,-122.27000
137500.00000,0.86680,52.00000,215.00000,87.00000,904.00000,88.00000,37.80000,-122.28000
162500.00000,0.75000,52.00000,96.00000,31.00000,191.00000,34.00000,37.80000,-122.28000
187500.00000,2.63540,27.00000,1055.00000,347.00000,718.00000,302.00000,37.79000,-122.27000
179200.00000,1.84770,39.00000,1715.00000,623.00000,1327.00000,467.00000,37.80000,-122.27000
130000.00000,2.00960,36.00000,5329.00000,2477.00000,3469.00000,2323.00000,37.80000,-122.26000
183800.00000,2.83450,31.00000,4596.00000,1331.00000,2048.00000,1180.00000,37.82000,-122.26000
125000.00000,2.00620,29.00000,335.00000,107.00000,202.00000,91.00000,37.81000,-122.26000
170000.00000,1.21850,22.00000,3682.00000,1270.00000,2024.00000,1250.00000,37.82000,-122.26000
193100.00000,2.61040,37.00000,3633.00000,1085.00000,1838.00000,980.00000,37.82000,-122.26000
257800.00000,2.49120,29.00000,4656.00000,1414.00000,2304.00000,1250.00000,37.81000,-122.25000
273400.00000,3.21770,28.00000,5806.00000,1603.00000,2563.00000,1497.00000,37.81000,-122.25000
237500.00000,3.12500,39.00000,854.00000,242.00000,389.00000,228.00000,37.81000,-122.25000
350000.00000,2.57950,52.00000,2155.00000,701.00000,895.00000,613.00000,37.81000,-122.25000
335700.00000,2.84060,34.00000,5871.00000,1914.00000,2689.00000,1789.00000,37.81000,-122.26000
313400.00000,4.93060,52.00000,1509.00000,225.00000,674.00000,244.00000,37.82000,-122.24000
268500.00000,3.27270,52.00000,2026.00000,482.00000,709.00000,456.00000,37.81000,-122.24000
259400.00000,3.16910,52.00000,1758.00000,460.00000,686.00000,422.00000,37.81000,-122.25000
275700.00000,3.90000,52.00000,3481.00000,751.00000,1444.00000,718.00000,37.82000,-122.24000
225000.00000,3.90630,28.00000,3337.00000,855.00000,1520.00000,802.00000,37.82000,-122.25000
262500.00000,5.09170,52.00000,1424.00000,289.00000,550.00000,253.00000,37.82000,-122.25000
218500.00000,2.64290,32.00000,3809.00000,1098.00000,1806.00000,1022.00000,37.82000,-122.25000
255000.00000,3.02330,26.00000,3959.00000,1196.00000,1749.00000,1217.00000,37.82000,-122.25000
224100.00000,3.14840,52.00000,2376.00000,559.00000,939.00000,519.00000,37.83000,-122.25000
243100.00000,3.47220,35.00000,1613.00000,428.00000,675.00000,422.00000,37.83000,-122.25000
231600.00000,3.14290,52.00000,1279.00000,287.00000,534.00000,291.00000,37.83000,-122.25000
218500.00000,2.42340,28.00000,5022.00000,1750.00000,2558.00000,1661.00000,37.83000,-122.25000
234100.00000,3.08970,52.00000,4190.00000,1105.00000,1786.00000,1037.00000,37.83000,-122.25000
327600.00000,5.85960,50.00000,2515.00000,399.00000,970.00000,373.00000,37.84000,-122.23000
347600.00000,5.28680,47.00000,3175.00000,454.00000,1098.00000,485.00000,37.84000,-122.23000
366100.00000,5.95600,41.00000,2576.00000,406.00000,794.00000,376.00000,37.83000,-122.24000
335000.00000,4.96430,37.00000,334.00000,54.00000,98.00000,47.00000,37.85000,-122.24000
373600.00000,6.34340,52.00000,2800.00000,411.00000,1061.00000,403.00000,37.85000,-122.23000
389500.00000,5.17730,52.00000,3529.00000,574.00000,1177.00000,555.00000,37.84000,-122.24000
391100.00000,7.23540,52.00000,2612.00000,365.00000,901.00000,367.00000,37.85000,-122.24000
337300.00000,5.45700,28.00000,5287.00000,1048.00000,2031.00000,956.00000,37.85000,-122.22000
295200.00000,7.50000,50.00000,2935.00000,473.00000,1031.00000,479.00000,37.84000,-122.22000
292300.00000,6.01940,44.00000,3424.00000,597.00000,1358.00000,597.00000,37.84000,-122.21000
411500.00000,7.55440,40.00000,4991.00000,674.00000,1616.00000,654.00000,37.83000,-122.21000
311500.00000,6.06660,30.00000,2211.00000,346.00000,844.00000,343.00000,37.84000,-122.20000
325900.00000,7.05480,34.00000,3038.00000,490.00000,1140.00000,496.00000,37.84000,-122.21000
392600.00000,11.60170,18.00000,1617.00000,210.00000,533.00000,194.00000,37.84000,-122.19000
319300.00000,7.48820,35.00000,2865.00000,460.00000,1072.00000,443.00000,37.84000,-122.20000
333300.00000,6.89760,34.00000,5065.00000,788.00000,1627.00000,766.00000,37.83000,-122.21000
335200.00000,8.20490,28.00000,1326.00000,184.00000,463.00000,190.00000,37.83000,-122.19000
351200.00000,8.40100,26.00000,1589.00000,223.00000,542.00000,211.00000,37.83000,-122.20000
368900.00000,6.85380,29.00000,1791.00000,271.00000,661.00000,269.00000,37.83000,-122.19000
365900.00000,8.31700,32.00000,1835.00000,264.00000,635.00000,263.00000,37.82000,-122.19000
366700.00000,7.01750,37.00000,1229.00000,181.00000,420.00000,176.00000,37.82000,-122.20000
362800.00000,6.33020,39.00000,3770.00000,534.00000,1265.00000,500.00000,37.82000,-122.20000
483300.00000,6.36240,30.00000,292.00000,38.00000,126.00000,52.00000,37.81000,-122.18000
331400.00000,7.05490,52.00000,2375.00000,333.00000,813.00000,350.00000,37.82000,-122.21000
323500.00000,6.78510,45.00000,2964.00000,436.00000,1067.00000,426.00000,37.81000,-122.20000
216700.00000,2.89290,50.00000,2833.00000,605.00000,1260.00000,552.00000,37.80000,-122.21000
233100.00000,3.08120,38.00000,2254.00000,535.00000,951.00000,487.00000,37.80000,-122.21000
296400.00000,5.24020,52.00000,1389.00000,212.00000,510.00000,224.00000,37.81000,-122.21000
273700.00000,6.52170,52.00000,1971.00000,335.00000,765.00000,308.00000,37.81000,-122.22000
227700.00000,3.26320,52.00000,2183.00000,465.00000,1129.00000,460.00000,37.80000,-122.22000
199600.00000,3.02980,52.00000,2286.00000,464.00000,1073.00000,441.00000,37.80000,-122.22000
239800.00000,4.54280,52.00000,2721.00000,541.00000,1185.00000,515.00000,37.80000,-122.22000
270100.00000,4.07200,52.00000,2024.00000,339.00000,756.00000,340.00000,37.81000,-122.22000
302100.00000,5.35090,52.00000,2944.00000,536.00000,1034.00000,521.00000,37.81000,-122.22000
269500.00000,3.16030,52.00000,2033.00000,486.00000,787.00000,459.00000,37.80000,-122.23000
314700.00000,4.77080,52.00000,1433.00000,229.00000,612.00000,213.00000,37.81000,-122.23000
390100.00000,8.15640,52.00000,2927.00000,402.00000,1021.00000,380.00000,37.81000,-122.22000
410300.00000,8.87930,52.00000,2315.00000,292.00000,861.00000,258.00000,37.81000,-122.23000
352400.00000,6.85910,52.00000,2485.00000,313.00000,953.00000,327.00000,37.81000,-122.24000
287300.00000,6.03020,52.00000,1490.00000,238.00000,634.00000,256.00000,37.81000,-122.24000
348700.00000,7.50800,52.00000,2814.00000,365.00000,878.00000,352.00000,37.81000,-122.23000
243800.00000,2.74770,52.00000,2093.00000,550.00000,918.00000,483.00000,37.81000,-122.24000
211500.00000,2.19440,52.00000,888.00000,168.00000,360.00000,175.00000,37.80000,-122.24000
218400.00000,3.01490,52.00000,2087.00000,510.00000,1197.00000,488.00000,37.80000,-122.25000
269900.00000,3.67500,52.00000,2513.00000,502.00000,1048.00000,518.00000,37.81000,-122.24000
218800.00000,3.22500,46.00000,3232.00000,835.00000,1373.00000,747.00000,37.81000,-122.25000
225000.00000,2.93450,42.00000,4120.00000,1065.00000,1715.00000,1015.00000,37.80000,-122.25000
250000.00000,2.14290,43.00000,2364.00000,792.00000,1359.00000,722.00000,37.80000,-122.25000
171400.00000,1.61210,41.00000,1471.00000,469.00000,1062.00000,413.00000,37.80000,-122.25000
193800.00000,1.39290,29.00000,2468.00000,864.00000,1335.00000,773.00000,37.80000,-122.25000
125000.00000,2.31730,27.00000,1632.00000,492.00000,1171.00000,429.00000,37.79000,-122.24000
97500.00000,1.77720,45.00000,1786.00000,526.00000,1475.00000,460.00000,37.79000,-122.25000
125000.00000,2.64580,50.00000,629.00000,188.00000,742.00000,196.00000,37.79000,-122.25000
138800.00000,2.18100,52.00000,1339.00000,391.00000,1086.00000,363.00000,37.79000,-122.25000
116700.00000,2.23030,36.00000,1678.00000,606.00000,1645.00000,543.00000,37.80000,-122.25000
151800.00000,1.65040,43.00000,2344.00000,647.00000,1710.00000,644.00000,37.80000,-122.25000
127000.00000,2.26970,52.00000,996.00000,228.00000,731.00000,228.00000,37.80000,-122.24000
128600.00000,2.15630,52.00000,1591.00000,373.00000,1118.00000,347.00000,37.80000,-122.24000
140600.00000,2.13480,52.00000,1586.00000,398.00000,1006.00000,335.00000,37.80000,-122.24000
182700.00000,2.62920,47.00000,2046.00000,588.00000,1213.00000,554.00000,37.80000,-122.24000
146900.00000,2.38330,52.00000,1192.00000,289.00000,772.00000,257.00000,37.80000,-122.23000
122800.00000,2.95700,52.00000,1803.00000,420.00000,1321.00000,401.00000,37.80000,-122.24000
169300.00000,2.52380,49.00000,2838.00000,749.00000,1487.00000,677.00000,37.80000,-122.24000
126600.00000,1.93750,52.00000,783.00000,184.00000,488.00000,186.00000,37.80000,-122.23000
127900.00000,1.90280,51.00000,1590.00000,414.00000,949.00000,392.00000,37.80000,-122.23000
123500.00000,2.25000,50.00000,1746.00000,480.00000,1149.00000,415.00000,37.80000,-122.23000
111900.00000,2.39290,52.00000,1252.00000,299.00000,844.00000,280.00000,37.80000,-122.23000
112800.00000,2.19170,43.00000,5963.00000,1344.00000,4367.00000,1231.00000,37.79000,-122.23000
107900.00000,2.93570,52.00000,1783.00000,395.00000,1659.00000,412.00000,37.79000,-122.23000
137500.00000,1.88540,30.00000,999.00000,264.00000,1011.00000,263.00000,37.79000,-122.23000
105500.00000,2.16380,39.00000,1469.00000,431.00000,1464.00000,389.00000,37.79000,-122.24000
95500.00000,2.12500,47.00000,1372.00000,395.00000,1237.00000,303.00000,37.79000,-122.24000
116100.00000,3.37500,52.00000,674.00000,180.00000,647.00000,168.00000,37.79000,-122.24000
112200.00000,2.25420,43.00000,1626.00000,376.00000,1284.00000,357.00000,37.79000,-122.24000
75000.00000,2.10000,51.00000,175.00000,43.00000,228.00000,55.00000,37.79000,-122.25000
112500.00000,1.60000,39.00000,461.00000,129.00000,381.00000,123.00000,37.79000,-122.25000
125000.00000,3.62500,52.00000,902.00000,237.00000,846.00000,227.00000,37.79000,-122.25000
115000.00000,1.69290,20.00000,2373.00000,779.00000,1659.00000,676.00000,37.80000,-122.26000
95000.00000,1.64710,52.00000,391.00000,128.00000,520.00000,138.00000,37.77000,-122.22000
96400.00000,2.59000,52.00000,1137.00000,301.00000,866.00000,259.00000,37.77000,-122.22000
72000.00000,2.57000,52.00000,769.00000,206.00000,612.00000,183.00000,37.77000,-122.23000
71300.00000,2.64290,52.00000,472.00000,146.00000,415.00000,126.00000,37.78000,-122.23000
80800.00000,3.02570,52.00000,862.00000,215.00000,994.00000,213.00000,37.78000,-122.23000
128800.00000,1.48860,50.00000,1920.00000,530.00000,1525.00000,477.00000,37.78000,-122.22000
112500.00000,1.93380,43.00000,1420.00000,472.00000,1506.00000,438.00000,37.78000,-122.23000
119400.00000,1.48440,52.00000,986.00000,258.00000,1008.00000,255.00000,37.78000,-122.23000
118100.00000,1.60090,44.00000,2340.00000,825.00000,2813.00000,751.00000,37.78000,-122.23000
122500.00000,2.03750,48.00000,1696.00000,396.00000,1481.00000,343.00000,37.79000,-122.23000
106300.00000,2.29300,49.00000,1175.00000,217.00000,859.00000,219.00000,37.79000,-122.23000
132500.00000,2.14940,37.00000,2343.00000,574.00000,1608.00000,523.00000,37.79000,-122.22000
122700.00000,1.61980,30.00000,610.00000,145.00000,425.00000,140.00000,37.79000,-122.23000
113300.00000,1.32810,40.00000,930.00000,199.00000,564.00000,184.00000,37.79000,-122.23000
109500.00000,3.51560,44.00000,1487.00000,314.00000,961.00000,272.00000,37.79000,-122.22000
164700.00000,3.90480,52.00000,3424.00000,690.00000,2273.00000,685.00000,37.79000,-122.22000
125000.00000,3.08930,52.00000,762.00000,190.00000,600.00000,195.00000,37.79000,-122.21000
124700.00000,2.60420,46.00000,2366.00000,575.00000,1647.00000,527.00000,37.79000,-122.22000
136700.00000,2.50000,49.00000,1826.00000,450.00000,1201.00000,424.00000,37.79000,-122.22000
141700.00000,2.79690,38.00000,3049.00000,711.00000,2167.00000,659.00000,37.79000,-122.22000
150000.00000,2.83210,29.00000,1640.00000,376.00000,939.00000,340.00000,37.79000,-122.20000
138800.00000,2.95830,47.00000,1543.00000,307.00000,859.00000,292.00000,37.79000,-122.21000
139200.00000,2.83650,34.00000,2364.00000,557.00000,1517.00000,516.00000,37.79000,-122.21000
143800.00000,2.87500,35.00000,1745.00000,409.00000,1143.00000,386.00000,37.79000,-122.21000
156500.00000,3.06820,39.00000,2003.00000,500.00000,1109.00000,464.00000,37.80000,-122.21000
151000.00000,3.07570,39.00000,2018.00000,447.00000,1221.00000,446.00000,37.80000,-122.21000
273000.00000,4.95590,43.00000,3045.00000,499.00000,1115.00000,455.00000,37.80000,-122.20000
217100.00000,4.77210,52.00000,1547.00000,293.00000,706.00000,268.00000,37.80000,-122.20000
187100.00000,3.48610,52.00000,3519.00000,711.00000,1883.00000,706.00000,37.80000,-122.21000
239600.00000,5.11840,41.00000,2070.00000,354.00000,804.00000,340.00000,37.80000,-122.20000
229700.00000,4.09770,48.00000,1321.00000,263.00000,506.00000,252.00000,37.80000,-122.21000
257300.00000,4.74400,48.00000,1694.00000,259.00000,610.00000,238.00000,37.80000,-122.19000
246900.00000,4.27270,46.00000,1938.00000,341.00000,768.00000,332.00000,37.80000,-122.19000
179900.00000,2.98440,50.00000,968.00000,195.00000,462.00000,184.00000,37.79000,-122.19000
169600.00000,4.17390,40.00000,1060.00000,256.00000,667.00000,235.00000,37.79000,-122.20000
203300.00000,3.84870,46.00000,2041.00000,405.00000,1059.00000,399.00000,37.80000,-122.20000
263400.00000,4.01140,52.00000,1813.00000,271.00000,637.00000,277.00000,37.80000,-122.19000
231800.00000,4.65630,45.00000,2718.00000,451.00000,1106.00000,454.00000,37.79000,-122.19000
140500.00000,2.92970,28.00000,3144.00000,761.00000,1737.00000,669.00000,37.79000,-122.19000
126000.00000,2.30360,35.00000,1802.00000,459.00000,1009.00000,390.00000,37.79000,-122.20000
122000.00000,2.66670,49.00000,882.00000,195.00000,737.00000,210.00000,37.79000,-122.20000
134700.00000,2.61900,44.00000,1621.00000,452.00000,1354.00000,491.00000,37.79000,-122.20000
139400.00000,2.41670,45.00000,2115.00000,533.00000,1530.00000,474.00000,37.79000,-122.21000
115400.00000,2.77880,45.00000,2021.00000,528.00000,1410.00000,480.00000,37.79000,-122.20000
137300.00000,2.73520,46.00000,2239.00000,508.00000,1390.00000,569.00000,37.78000,-122.21000
137000.00000,1.84720,52.00000,1477.00000,300.00000,1065.00000,269.00000,37.78000,-122.21000
142600.00000,2.65830,52.00000,1056.00000,224.00000,792.00000,245.00000,37.78000,-122.21000
137500.00000,3.05360,49.00000,898.00000,244.00000,779.00000,245.00000,37.78000,-122.21000
111700.00000,2.39060,44.00000,2968.00000,710.00000,2269.00000,610.00000,37.78000,-122.22000
126800.00000,1.71880,43.00000,1702.00000,460.00000,1227.00000,407.00000,37.78000,-122.21000
111300.00000,2.62500,47.00000,881.00000,248.00000,753.00000,241.00000,37.78000,-122.21000
114800.00000,2.80150,40.00000,494.00000,114.00000,547.00000,135.00000,37.77000,-122.22000
102300.00000,1.72760,50.00000,1776.00000,473.00000,1807.00000,440.00000,37.78000,-122.22000
131900.00000,2.08010,44.00000,1678.00000,514.00000,1700.00000,495.00000,37.78000,-122.22000
119100.00000,2.48900,51.00000,1637.00000,463.00000,1543.00000,393.00000,37.78000,-122.22000
80600.00000,1.75460,52.00000,1420.00000,314.00000,1085.00000,300.00000,37.76000,-122.21000
80600.00000,4.09040,52.00000,591.00000,173.00000,353.00000,137.00000,37.77000,-122.21000
88800.00000,2.67650,52.00000,745.00000,153.00000,473.00000,149.00000,37.77000,-122.21000
102400.00000,2.43380,49.00000,2272.00000,498.00000,1621.00000,483.00000,37.77000,-122.20000
98700.00000,2.33090,46.00000,1234.00000,375.00000,1183.00000,354.00000,37.77000,-122.21000
100000.00000,2.26040,43.00000,1017.00000,328.00000,836.00000,277.00000,37.77000,-122.21000
92300.00000,1.80390,42.00000,932.00000,254.00000,900.00000,263.00000,37.77000,-122.19000
94800.00000,2.25620,39.00000,2689.00000,597.00000,1888.00000,537.00000,37.77000,-122.20000
102000.00000,2.05620,41.00000,1547.00000,415.00000,1024.00000,341.00000,37.77000,-122.20000
158400.00000,3.53980,52.00000,2300.00000,443.00000,1225.00000,423.00000,37.78000,-122.20000
121600.00000,3.11670,39.00000,1752.00000,399.00000,1071.00000,376.00000,37.78000,-122.20000
129100.00000,2.54010,50.00000,1867.00000,403.00000,1128.00000,378.00000,37.78000,-122.20000
121400.00000,2.89800,43.00000,2430.00000,502.00000,1537.00000,484.00000,37.77000,-122.20000
102800.00000,2.31250,44.00000,1729.00000,414.00000,1240.00000,393.00000,37.78000,-122.21000
160000.00000,2.87500,52.00000,1026.00000,180.00000,469.00000,168.00000,37.78000,-122.19000
143900.00000,3.37150,52.00000,2170.00000,428.00000,1086.00000,425.00000,37.77000,-122.19000
151200.00000,3.51140,52.00000,2329.00000,445.00000,1144.00000,417.00000,37.77000,-122.19000
164400.00000,4.31250,52.00000,2492.00000,415.00000,1109.00000,375.00000,37.78000,-122.19000
156500.00000,3.22000,52.00000,2198.00000,397.00000,984.00000,369.00000,37.78000,-122.19000
225000.00000,3.87500,33.00000,142.00000,31.00000,575.00000,47.00000,37.78000,-122.18000
174200.00000,5.23280,49.00000,1183.00000,205.00000,496.00000,209.00000,37.78000,-122.19000
166900.00000,3.72620,52.00000,1070.00000,193.00000,555.00000,190.00000,37.78000,-122.19000
163500.00000,4.58930,45.00000,1766.00000,332.00000,869.00000,327.00000,37.78000,-122.20000
253000.00000,5.25780,39.00000,617.00000,95.00000,236.00000,106.00000,37.79000,-122.18000
240700.00000,7.08750,41.00000,1411.00000,233.00000,626.00000,214.00000,37.79000,-122.18000
208100.00000,3.97120,46.00000,2109.00000,387.00000,922.00000,329.00000,37.79000,-122.18000
198100.00000,2.95140,47.00000,1229.00000,243.00000,582.00000,256.00000,37.79000,-122.19000
172800.00000,2.66670,50.00000,954.00000,217.00000,546.00000,201.00000,37.79000,-122.19000
336700.00000,5.44460,37.00000,1643.00000,262.00000,620.00000,266.00000,37.81000,-122.18000
318200.00000,6.28380,34.00000,1355.00000,195.00000,442.00000,195.00000,37.80000,-122.18000
285800.00000,6.75270,23.00000,2317.00000,336.00000,955.00000,328.00000,37.80000,-122.18000
293000.00000,7.07120,24.00000,2459.00000,317.00000,916.00000,324.00000,37.77000,-122.13000
371000.00000,5.98490,22.00000,12842.00000,2048.00000,4985.00000,1967.00000,37.79000,-122.16000
157300.00000,3.68750,42.00000,1524.00000,260.00000,651.00000,267.00000,37.78000,-122.17000
135300.00000,2.87500,30.00000,3326.00000,746.00000,1704.00000,703.00000,37.77000,-122.17000
136700.00000,3.42050,43.00000,1985.00000,440.00000,1085.00000,407.00000,37.78000,-122.18000
160700.00000,3.29840,50.00000,1642.00000,322.00000,713.00000,284.00000,37.78000,-122.18000
140600.00000,3.87500,49.00000,893.00000,177.00000,468.00000,181.00000,37.78000,-122.17000
